contact_id,first_name,last_name,email,city,state,zip_code,donor_status,contact_created_date,first_gift_date,last_gift_date,total_gifts,total_number_of_gifts,average_gift,giving_vehicle,subscription_type,subscription_status,subscription_start_date,email_open_rate,last_email_click_date,event_attendance_count,wealth_score,notes,p2g_score,gift_capacity_rating,estimated_annual_donations,title,deceased,biography,business_affiliations,community_affiliations,expertise_and_interests,do_not_contact,do_not_call,email_opt_out,preferred_phone,preferred_email,hedgehog_review_subscriber,institute_status,foundation_status,lead_source,largest_gift,smallest_gift,best_gift_year,last_gift_amount
003XX00000W5AWk0YE,Gary,Gupta,gary.gupta8393@example.com,Kirkland,WA,98216,prospect,2015-08-23,,,,,,,none,never,,0.427,2023-09-20,0,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Website,,,,
003XX00000A35HnTYD,Emma,Burke,emma.burke8394@example.com,,,,lapsed,2004-06-11,2004-12-30,2025-06-20,30,1,30.0,check,digital,active,2005-12-20,0.24,,5,3,,,,,Dr.,0,,,,,0,0,0,,,1,None,None,Other,30,30,2008,30
003XX00000Lq1Ek9xC,Matthew,Sullivan,matthew.sullivan8395@example.com,Fort Lauderdale,FL,33239,prospect,2019-04-20,,,,,,,none,never,,0.162,,0,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Email Campaign,,,,
003XX00000Re3uo4lX,Willie,Lee,willie.lee8396@example.com,,,,lapsed,2012-09-13,2013-12-11,2016-11-03,45,1,45.0,online,print,expired,2020-07-18,0.128,,2,5,,,,,,0,,"Board of Directors, Charlottesville Symphony Orchestra",UVA Darden School Foundation Board; Charlottesville Area Chamber of Commerce,,0,0,0,,Personal,1,None,None,Hedgehog Review,45,45,2016,45
003XX00000pANpT3tL,Stephanie,Yamamoto,stephanie.yamamoto8397@example.com,,,,prospect,2008-06-03,,,,,,,none,never,,,,2,,,20,Entry-Level,,,0,,,,,0,0,0,,Work,0,None,Prospect,Hedgehog Review,,,,
003XX00000bu92wrjW,William,Okafor,william.okafor8398@example.com,Somerville,MA,02105,prospect,2006-07-01,,,,,,,digital,active,2005-11-28,0.179,,0,,Attended homecoming reception,21,Entry-Level,4207.95,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000uIbkptNJ,Frances,Davis,frances.davis8399@example.com,Marietta,GA,30539,prospect,2017-08-05,,,,,,,print,active,2013-09-10,,,11,5,,6,,,,0,,,National Trust for Historic Preservation; Preservation Virginia,,1,1,1,Home,,1,None,Prospect,Hedgehog Review,,,,
003XX00000fkotrZN7,Marilyn,Clark,marilyn.clark8400@example.com,Hoboken,NJ,07149,prospect,2012-10-19,,,,,,,none,never,,0.312,2023-08-01,10,,Legacy Society prospect,,,,,0,,,,,0,0,0,Home,,0,Friend,Prospect,Hedgehog Review,,,,
003XX00000s6kIFyXk,Richard,Martinez,richard.martinez8401@example.com,Houston,TX,77099,subscriber_only,2009-07-07,,,,,,,print,active,2011-03-28,,,0,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000IJKvAFEb,Peter,King,peter.king8402@example.com,Boca Raton,FL,33181,lapsed,2001-05-22,2011-01-17,2013-03-21,20.0,1,20.0,online,both,expired,2005-03-08,0.5,2023-01-22,2,2,Attended homecoming reception,,,100.0,,0,,,,,0,0,0,,Personal,1,None,None,Email Campaign,20.0,20.0,2012,20.0
003XX00000A1jiwgd1,Diana,Rivera,diana.rivera8403@example.com,New York,NY,10083,lapsed,2011-08-05,2026-01-31,2026-02-02,35,4,8.75,check,print,expired,2010-07-24,,,0,3,Known DAF holder at Fidelity Charitable,16,,,Counsel,1,,"Advisory Board, Virginia Foundation for the Humanities",,,0,0,0,,,1,None,None,Direct Mail,20.0,20.0,2026,20.0
003XX000009R5Rc3lb,Peggy,King,peggy.king8404@example.com,Alexandria,VA,22024,prospect,2023-05-31,,,,,,,both,expired,2016-06-30,0.067,,0,,,,,4218.31,,0,,,,,0,0,0,Mobile,Work,1,None,Prospect,Email Campaign,,,,
003XX00000lurSvDmt,Alexander,Hall,,Denver,CO,80237,prospect,1997-09-24,,,,,,,both,active,2011-09-01,,,2,,,,,260.89,,0,,,,,0,0,0,,Work,1,None,Prospect,Email Campaign,,,,
003XX00000ebZ8qq3d,Ann,Kumar,ann.kumar8406@example.com,Washington,DC,20010,prospect,2024-02-10,,,,,,,digital,active,2022-04-29,0.257,,0,,,,,1649.21,Director,0,,,"St. Anne's Parish, Charlottesville; Piedmont Environmental Council",,0,0,0,,,1,Affiliate,Prospect,Board Referral,,,,
003XX00000lH0PAi5N,Lauren,Murray,lauren.murray8407@example.com,Rockville,MD,20820,prospect,2009-05-02,,,,,,,print,active,2003-10-05,0.218,,0,2,Legacy Society prospect,,,,,0,,,,,0,0,0,,,1,None,Prospect,Email Campaign,,,,
003XX000003UrbvywV,Alan,Campbell,alan.campbell8408@example.com,Colorado Springs,CO,80093,subscriber_only,2009-03-10,,,,,,,both,expired,2012-10-13,,,0,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000MP6rVmkm,Kevin,Garcia,kevin.garcia8409@example.com,San Antonio,TX,78275,subscriber_only,2014-05-19,,,,,,,print,expired,2011-04-28,,,0,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000LY5XLx98,Theresa,Hernandez,theresa.hernandez8410@example.com,Princeton,NJ,08015,prospect,2016-09-02,,,,,,,digital,active,2015-03-01,0.202,,3,5,,,,,,0,,,,,0,0,0,Mobile,Work,1,None,Prospect,Hedgehog Review,,,,
003XX00000wwAFG2SY,Jonathan,Baker,jonathan.baker8411@example.com,Hoboken,NJ,07088,lapsed,2005-03-03,2016-06-24,2018-04-13,25,3,8.33,online,digital,active,2003-08-21,0.399,,0,,,,,,,0,,,,"Philanthropy law, estate planning",0,0,0,,,1,None,None,Hedgehog Review,20.0,20.0,2017,20.0
003XX00000TkQV3d74,Denise,Kelly,denise.kelly8412@example.com,,,,prospect,2018-08-02,,,,,,,none,never,,0.133,,0,,Prefers email contact,,,3349.3,,0,,,National Trust for Historic Preservation; Preservation Virginia,,0,0,0,Mobile,,1,None,Prospect,Hedgehog Review,,,,
003XX00000yAHSpn0a,Brandon,Walsh,brandon.walsh8413@example.com,Washington,DC,20240,prospect,2018-08-31,,,,,,,none,never,,0.387,2023-04-08,0,,,,,4089.8,,0,Professor of English at UVA; longtime supporter of humanities scholarship.,,,,0,0,0,,Work,0,Friend,Prospect,Website,,,,
003XX00000TQT0cb9D,Carlos,Martinez,carlos.martinez8414@example.com,,,,prospect,2011-08-18,,,,,,,digital,expired,2004-10-07,0.487,2022-04-02,9,,Connected through local arts community,37,Entry-Level,,,0,,,,,0,0,0,Mobile,Work,1,None,Prospect,Hedgehog Review,,,,
003XX00000hv15kSkA,Gary,Weinstein,gary.weinstein8415@example.com,Naperville,IL,60819,prospect,2013-06-12,,,,,,,print,expired,2019-12-27,,,0,5,,,,4158.74,,0,,,,,0,0,0,Home,,1,None,Prospect,Hedgehog Review,,,,
003XX00000NnXhqILg,Jack,Lee,,Washington,DC,20313,prospect,2018-07-02,,,,,,,both,expired,2009-12-25,,,0,,,,,,,0,,,,,1,1,1,,Work,1,None,Prospect,Email Campaign,,,,
003XX000009UR6Qzq2,Albert,Murray,albert.murray8417@example.com,Palo Alto,CA,94557,lapsed,2013-01-15,2018-07-04,2024-07-20,25,3,8.33,check,none,never,,0.115,,2,5,,,,,,0,,,,,0,0,0,Mobile,,1,None,None,Direct Mail,20.0,20.0,2018,20.0
003XX00000TPT1dqaC,Louis,Carter,louis.carter8418@example.com,Richmond,VA,22003,lapsed,2020-04-18,2021-07-15,2023-11-10,40,4,10.0,check,none,never,,0.204,,0,,,,,133.07,,0,,,,,0,0,0,Home,Work,0,None,None,Hedgehog Review,20.0,20.0,2022,20.0
003XX00000bE54d5K5,Walter,Patel,walter.patel8419@example.com,,,,active,2024-09-15,2024-09-15,2025-12-15,30,5,6.0,wire,both,active,2023-09-04,0.327,,0,1,,,,761.05,,0,,,,,0,1,0,Home,,1,None,None,Email Campaign,20.0,20.0,2024,20.0
003XX00000l49uH64R,Walter,Roberts,walter.roberts8420@example.com,,,,lapsed,2014-02-14,2020-01-21,2020-04-02,35,3,11.67,online,digital,active,2024-01-12,0.66,2024-08-16,2,2,,,,,,0,,"Board Member, National Endowment for the Humanities Advisory Board",,,0,0,0,,,1,None,None,Hedgehog Review,20.0,20.0,2020,20.0
003XX00000fE7xvdeU,Steven,Taylor,steven.taylor8421@example.com,Houston,TX,78756,prospect,2010-06-26,,,,,,,digital,active,2018-07-20,0.28,2023-05-29,0,,Prefers email contact,,,1893.32,,0,,,,,0,0,0,Mobile,Personal,1,None,Prospect,Other,,,,
003XX00000FVbggpeR,Cynthia,Walsh,cynthia.walsh8422@example.com,,,,lapsed,2020-11-18,2020-12-06,2021-12-31,45,3,15.0,check,both,expired,2024-06-30,,,2,2,,1,,212.32,,1,Retired attorney; served on Foundation board 2010-2018.,"Director, Monticello Foundation",,,0,0,0,,,1,None,None,Event,30,20.0,2021,20.0
003XX00000Um9drkqj,Norma,Green,norma.green8423@example.com,Dayton,OH,44151,prospect,2017-04-08,,,,,,,print,active,2011-12-31,0.494,,1,,,,,545.8,Professor,0,,,,,0,0,0,,Work,1,None,Prospect,Board Referral,,,,
003XX00000GfFOuj9f,Jesse,Murphy,jesse.murphy8424@example.com,Roanoke,VA,22001,prospect,2003-11-09,,,,,,,print,expired,2012-11-15,0.232,,3,,,18,Entry-Level,,,0,,,,"Cultural criticism, higher education policy",0,0,0,Home,,1,None,Prospect,Hedgehog Review,,,,
003XX00000jiPTl8Tw,Elizabeth,Harris,elizabeth.harris8425@example.com,Arlington,VA,23027,prospect,2012-02-06,,,,,,,digital,active,2002-07-16,0.077,,1,,Loyal Annual Fund donor,,,,,0,,,,,0,0,0,,,1,None,Prospect,Email Campaign,,,,
003XX0000012jUbIPe,Bryan,Tanaka,bryan.tanaka8426@example.com,Oak Park,IL,60825,active,2016-05-18,2023-10-10,2025-08-20,35,1,35.0,check,digital,active,2016-06-25,0.138,,10,,Prefers email contact,,,544.14,Provost,0,,,,,0,0,0,,,1,None,None,Other,35,35,2023,35
003XX00000Xs69dj00,Kenneth,Allen,kenneth.allen8427@example.com,,,,active,2007-09-07,2016-05-27,2021-03-11,35,2,17.5,online,none,never,,0.415,,2,1,,33,,,Judge,0,,,,,0,0,0,,,0,None,None,Direct Mail,20.0,20.0,2016,20.0
003XX000007qQ4KTQz,Dylan,Torres,dylan.torres8428@example.com,Colorado Springs,CO,80041,lapsed,2005-12-02,2020-01-07,2020-12-28,50,5,10.0,check,both,active,2003-04-09,0.158,,0,3,,,,100.0,,0,,,,,0,0,0,,Work,1,None,None,Email Campaign,20.0,20.0,2020,20.0
003XX000000cQCqt7P,Mark,Wilson,mark.wilson8429@example.com,Arlington,VA,22089,lapsed,2007-09-23,2011-04-28,2026-01-04,100,4,25.0,check,both,active,2001-05-01,,,5,1,,28,,,,0,,,,,1,1,1,,Personal,1,Friend,Annual Donor,Hedgehog Review,40,20.0,2011,40
003XX00000PHEPybOr,Russell,Rivera,russell.rivera8430@example.com,Manhattan,NY,10137,lapsed,2019-09-02,2021-03-30,2023-06-02,25,2,12.5,stock,print,expired,2018-06-30,,,0,3,Loyal Annual Fund donor,11,,176.42,,0,,,,"Higher education administration, faculty governance",0,0,1,,,1,None,None,Email Campaign,20.0,20.0,2022,20.0
003XX00000h9brn75U,Henry,Weinstein,henry.weinstein8431@example.com,,,,prospect,2020-07-08,,,,,,,both,expired,2013-06-05,0.08,,0,,,33,Entry-Level,,,0,,,,,0,0,0,,Work,1,None,Prospect,Event,,,,
003XX000004AtzJOBx,Alice,Zhang,alice.zhang8432@example.com,Savannah,GA,30311,prospect,2018-07-20,,,,,,,print,expired,2023-06-27,0.26,,3,1,,14,,2623.11,,0,,"Advisory Board, Virginia Foundation for the Humanities",,,0,0,0,,,1,None,Prospect,Board Referral,,,,
003XX0000019qmY7SJ,Linda,Johnson,linda.johnson8433@example.com,,,,prospect,2014-04-29,,,,,,,both,active,2002-07-29,,,1,,Loyal Annual Fund donor,43,Entry-Level,551.79,,0,,,,,0,0,1,,Work,1,None,Prospect,Direct Mail,,,,
003XX00000s3imJmkM,Douglas,Thomas,douglas.thomas8434@example.com,Newton,MA,02492,prospect,2006-10-26,,,,,,,both,expired,2001-07-28,0.354,2024-05-04,0,2,Met at conference 2019,9,,1132.66,,0,,,,,0,0,0,,,1,Friend,Prospect,Hedgehog Review,,,,
003XX00000Dk8ZNebw,Andre,Diallo,andre.diallo8435@example.com,Arlington,VA,23008,lapsed,2001-03-29,2002-09-06,2019-09-21,50,5,10.0,wire,both,expired,2020-12-31,0.359,,0,5,,26,Entry-Level,,,0,Retired hospital administrator; supporter of humanities education in medical training.,,,,0,0,0,,,1,None,None,Event,20.0,20.0,2010,20.0
003XX000006JD8VX0r,Lori,Rodriguez,lori.rodriguez8436@example.com,,,,subscriber_only,2015-02-02,,,,,,,print,expired,2020-04-14,,,0,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000ZCAXvNe4,Amy,Hernandez,amy.hernandez8437@example.com,Richmond,VA,22047,lapsed,1997-07-17,2003-10-20,2017-10-28,30,2,15.0,check,digital,active,2017-07-16,0.203,,0,,,,,,,0,,,,,0,0,0,,,1,None,None,Direct Mail,20.0,20.0,2007,20.0
003XX00000xEsTtIMd,Mark,Hill,mark.hill8438@example.com,Roanoke,VA,22036,prospect,2014-03-29,,,,,,,digital,expired,2012-10-11,0.449,2023-05-29,0,,Prefers email contact,23,Entry-Level,,,0,,,,"Medical humanities, bioethics",0,1,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000oEQWVYME,George,King,george.king8439@example.com,Houston,TX,78245,prospect,2015-04-21,,,,,,,digital,active,2011-07-13,0.089,,0,1,,,,887.67,,0,,,,,0,0,0,Home,,1,Friend,Prospect,Hedgehog Review,,,,
003XX00000Gd24xvmQ,Philip,Sanchez,philip.sanchez8440@example.com,Palo Alto,CA,94153,prospect,2012-03-31,,,,,,,print,expired,2014-02-05,0.151,,0,1,,,,,Associate Professor,0,,,,,0,0,0,,Work,1,None,Prospect,Email Campaign,,,,
003XX00000Wv7RDKEO,James,Walker,james.walker8441@example.com,Buffalo,NY,11240,lapsed,2018-09-10,2019-05-28,2021-09-23,6900,10,690.0,online,none,never,,,,0,6,Subscriber since inception,39,Entry-Level,,,0,,,,,0,0,0,Mobile,Work,0,None,Annual Donor,Hedgehog Review,1700,75,2019,700
003XX00000m91uS35K,Nancy,Diallo,nancy.diallo8442@example.com,,,,subscriber_only,2011-09-23,,,,,,,print,expired,2008-05-30,,,0,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000wNNh8xRs,Angela,Mbeki,angela.mbeki8443@example.com,,,,new_donor,2013-04-10,2024-11-19,2025-12-26,50,3,16.67,DAF,both,expired,2019-02-06,0.112,,2,2,,6,,,,0,,,,,0,0,0,,,1,None,None,Other,20.0,20.0,2025,20.0
003XX000007hHajUMc,Julie,Johnson,julie.johnson8444@example.com,Dallas,TX,78767,lapsed,2011-07-09,2013-02-12,2021-11-02,50,5,10.0,stock,none,never,,0.372,,11,,Former colleague of board member,9,,,,0,,,,,0,0,0,,Personal,1,None,None,Email Campaign,20.0,20.0,2021,20.0
003XX000008OG7aY5s,Alexander,Robinson,alexander.robinson8445@example.com,Cambridge,MA,02156,lapsed,2012-07-25,2018-07-11,2021-01-10,35,2,17.5,check,none,never,,0.16,,2,3,,9,,,,0,,,,,0,0,0,,,0,None,None,Hedgehog Review,25,20.0,2018,20.0
003XX00000NpUiToa7,Andre,Baker,andre.baker8446@example.com,Alexandria,VA,23084,prospect,2021-06-25,,,,,,,print,active,2004-11-03,,,2,,,,,,,0,,"Partner, Sullivan & Cromwell LLP",,,1,1,1,Work,,1,None,Prospect,Board Referral,,,,
003XX00000dBBhDjRU,Benjamin,Rodriguez,benjamin.rodriguez8447@example.com,Olympia,WA,98184,lapsed,2010-09-17,2019-01-12,2023-03-13,75,2,37.5,online,both,active,2010-10-26,0.026,,10,3,,33,Entry-Level,,,0,,,,"Medical humanities, bioethics",0,0,0,,,1,Friend,None,Other,50,25,2021,50
003XX00000nXuxjbL5,Jessica,Martinez,jessica.martinez8448@example.com,Washington,DC,20358,prospect,2005-02-08,,,,,,,none,never,,0.245,,0,,Responded to Year-End Appeal,,,3160.79,,0,,,,,0,0,0,,Personal,0,None,Prospect,Other,,,,
003XX00000FCan1FU1,Ibrahim,Goldstein,ibrahim.goldstein8449@example.com,,,,subscriber_only,2005-12-20,,,,,,,print,active,2024-10-16,,,0,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000T227twYx,Dennis,Tanaka,dennis.tanaka8450@example.com,Berkeley,CA,94138,lapsed,2013-01-18,2018-10-03,2022-04-18,50,3,16.67,online,digital,expired,2024-04-01,0.196,,1,,,,,,Provost,0,,,,,0,0,0,,,1,None,None,Hedgehog Review,20.0,20.0,2019,20.0
003XX00000KOo1Evnu,Randy,Robinson,randy.robinson8451@example.com,,,,prospect,2010-11-13,,,,,,,none,never,,,,3,4,,,,4134.95,,0,,,,"Sociology of religion, nonprofit management",0,0,0,,,1,None,Prospect,Event,,,,
003XX00000TaF56fbQ,Janice,Gupta,,Bronx,NY,10176,lapsed,2006-08-07,2011-01-15,2023-04-13,50,4,12.5,online,digital,active,2020-06-24,0.118,,11,1,,15,,,,0,,,,,0,0,0,,Personal,1,None,None,Event,20.0,20.0,2014,20.0
003XX000001XW05LoO,Wayne,Singh,wayne.singh8453@example.com,Durham,NC,27778,prospect,2005-12-02,,,,,,,none,never,,,,0,3,,7,,,,0,,,,"Environmental history, Appalachian studies",0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000FfAur856,Brandon,Tanaka,brandon.tanaka8454@example.com,Media,PA,19117,prospect,2020-02-05,,,,,,,digital,active,2006-11-22,0.239,,10,,,34,Entry-Level,,Executive Director,0,Investor and arts patron; serves on boards of several cultural institutions.,,,,0,0,0,Work,,1,None,Prospect,Event,,,,
003XX00000sOlyAr0m,Beverly,Mitchell,beverly.mitchell8455@example.com,,,,lapsed,1993-11-28,2003-11-12,2022-11-25,30,5,6.0,check,print,expired,2019-12-08,0.402,,0,,,26,Entry-Level,100.0,VP,0,,,,,0,1,0,,,1,None,None,Website,20.0,20.0,2021,20.0
003XX00000bSD88k9d,Eric,Sanchez,eric.sanchez8456@example.com,Washington,DC,20010,lapsed,2018-12-26,2022-07-29,2023-07-16,40,3,13.33,check,none,never,,0.327,2022-01-27,1,1,Board member referral,3,,468.74,,0,,,,,0,0,0,,,1,None,None,Email Campaign,20.0,20.0,2023,20.0
003XX00000MmdTxQas,Nadia,Young,nadia.young8457@example.com,Wilmette,IL,60792,prospect,2006-06-17,,,,,,,digital,active,2009-02-18,0.184,,0,,,,,1767.53,,0,,,,,0,0,0,,,1,None,Prospect,Event,,,,
003XX00000HHpTqPCq,Shirley,Kim,shirley.kim8458@example.com,Ardmore,PA,19273,prospect,2019-04-24,,,,,,,none,never,,,,0,,Responded to Year-End Appeal,18,Entry-Level,2522.31,,0,,,,,0,0,1,,Work,1,Affiliate,Prospect,Hedgehog Review,,,,
003XX00000qEX3f6ss,Jerry,Tanaka,jerry.tanaka8459@example.com,Edina,MN,55178,prospect,2013-01-11,,,,,,,print,expired,2013-08-01,0.247,,0,1,Interested in planned giving,20,,,,0,,,UVA Darden School Foundation Board; Charlottesville Area Chamber of Commerce,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX0000042qLi6Po,Austin,Garcia,austin.garcia8460@example.com,,,,lapsed,2014-02-09,2022-07-11,2022-09-05,50,4,12.5,online,none,never,,,,0,4,,,,100.0,,0,,,,,0,0,0,,Work,1,Friend,None,Other,20.0,20.0,2022,20.0
003XX00000ox46gnmv,Jack,Nelson,jack.nelson8461@example.com,Alexandria,VA,22043,lapsed,2011-01-16,2021-08-03,2023-10-07,400,4,100.0,DAF,digital,expired,2016-01-06,,,0,,,,,,,0,,,,,0,0,0,Mobile,Work,1,None,Annual Donor,Email Campaign,150,50,2023,125
003XX00000bmF1ZzRB,Albert,Gonzalez,albert.gonzalez8462@example.com,Wayne,PA,19274,lapsed,1999-07-28,2012-12-08,2022-01-29,300,4,75.0,check,none,never,,0.068,,0,1,,36,,,COO,0,,,,,0,0,0,Mobile,Work,1,None,Annual Donor,Email Campaign,175,35,2015,50
003XX00000YsVU8wUQ,Kathleen,Taylor,kathleen.taylor8463@example.com,Fort Worth,TX,77027,lapsed,2007-12-29,2017-01-10,2018-03-23,50,5,10.0,check,digital,expired,2005-12-25,0.557,,0,1,,,,100.0,,0,,,,,0,0,0,Mobile,,1,None,None,Email Campaign,20.0,20.0,2018,20.0
003XX00000KCpprcWC,Jesse,Lewis,jesse.lewis8464@example.com,Alexandria,VA,22959,lapsed,2005-09-26,2015-11-12,2018-05-01,150,5,30.0,stock,none,never,,,,0,2,,,,,,0,,,,,0,0,0,,,1,None,Annual Donor,Email Campaign,45,25,2016,30
003XX00000yPsZTViM,Heather,Scott,heather.scott8465@example.com,,,,lapsed,2004-01-12,2005-12-07,2021-02-11,45,5,9.0,online,digital,expired,2001-11-19,0.443,,3,3,,,,100.0,,0,,,,,0,0,0,,Personal,1,None,None,Email Campaign,20.0,20.0,2005,20.0
003XX00000LM1vBRlF,Deborah,Hernandez,deborah.hernandez8466@example.com,Bethesda,MD,20776,prospect,2005-12-08,,,,,,,none,never,,0.289,,1,,Longtime subscriber,,,1728.47,,0,,,,,0,0,0,,Work,1,None,Prospect,Direct Mail,,,,
003XX00000s2GXYHf3,Joe,Taylor,joe.taylor8467@example.com,Palo Alto,CA,94126,prospect,2013-05-23,,,,,,,none,never,,0.254,2025-04-04,0,,Board member referral,6,,2045.49,,0,,,,,0,0,0,,,0,None,Prospect,Hedgehog Review,,,,
003XX00000HHNyVlTu,Ethan,Hall,ethan.hall8468@example.com,Nashville,TN,37284,lapsed,2005-12-09,2013-04-11,2021-01-11,75,1,75.0,check,none,never,,,,3,4,,,,,,0,Former partner at Sullivan & Cromwell; active in arts and cultural philanthropy.,"Board of Trustees, Colonial Williamsburg Foundation",,,0,0,0,,,1,None,None,Hedgehog Review,75,75,2019,75
003XX00000ju979Chj,Kenneth,Sullivan,kenneth.sullivan8469@example.com,,,,active,2015-12-28,2016-04-28,2023-01-08,30,2,15.0,online,both,expired,2013-06-21,0.145,,9,,,32,Entry-Level,100.0,,0,,,,,0,0,0,,,1,None,None,Other,20.0,20.0,2016,20.0
003XX00000BL8tZFjG,Henry,Burke,henry.burke8470@example.com,Chapel Hill,NC,27769,lapsed,2006-02-01,2006-05-13,2018-11-11,45,2,22.5,stock,none,never,,0.383,,0,2,,25,,,,0,,,,"American intellectual history, political philosophy",0,0,0,Work,Personal,0,None,None,Email Campaign,35,20.0,2014,35
003XX00000Q0iVucvr,Jerry,Wilson,jerry.wilson8471@example.com,,,,prospect,2008-08-19,,,,,,,both,active,2022-02-21,,,0,,,5,,,,0,,,,,0,0,0,Work,,1,None,Prospect,Direct Mail,,,,
003XX000001wPioPgY,George,Tanaka,george.tanaka8472@example.com,,,,lapsed,2014-06-27,2016-06-16,2020-09-13,45,4,11.25,online,none,never,,0.267,2025-04-23,3,4,,,,213.44,,0,,"Board of Directors, United Way of Greater Charlottesville",,,0,0,0,,,0,None,None,Board Referral,20.0,20.0,2016,20.0
003XX00000aTbkkFgK,Henry,Kumar,,Atlanta,GA,30496,prospect,2011-09-24,,,,,,,digital,expired,2004-08-14,0.456,2024-01-04,0,,,,,3230.68,,0,,"Board of Trustees, Colonial Williamsburg Foundation",,,0,0,0,,Work,1,None,Prospect,Other,,,,
003XX00000FckBXffP,Larry,Brown,larry.brown8474@example.com,Wayne,PA,19341,prospect,2005-10-08,,,,,,,none,never,,,,5,5,,11,,,,0,,,,"Higher education administration, faculty governance",0,0,0,,Work,0,Affiliate,Prospect,Email Campaign,,,,
003XX000003iQQtN7M,Jerry,Sharma,jerry.sharma8475@example.com,Brooklyn,NY,11244,prospect,2014-06-16,,,,,,,digital,expired,2013-01-09,0.108,,0,4,Potential major gift prospect,,,3384.45,,0,,"Advisory Council, American Enterprise Institute",,,0,0,0,,,1,Friend,Prospect,Event,,,,
003XX00000I1fKPcV7,Patricia,Carter,patricia.carter8476@example.com,Bellevue,WA,98129,active,2004-09-01,2019-07-22,2020-12-13,100,3,33.33,check,digital,expired,2012-04-15,0.183,,0,3,,,,,Retired Attorney,0,,,,,0,0,0,Home,Personal,1,None,Annual Donor,Hedgehog Review,45,20.0,2020,45
003XX00000AHiOr0Gi,Carl,Martin,carl.martin8477@example.com,Los Angeles,CA,94547,prospect,2011-05-28,,,,,,,both,active,2020-07-28,0.35,2023-12-16,11,2,,26,,3054.44,,0,,,,,0,0,0,,,1,None,Prospect,Email Campaign,,,,
003XX00000Gj7KDQ1Q,Betty,Johnson,betty.johnson8478@example.com,Richmond,VA,23026,prospect,2008-12-29,,,,,,,both,expired,2007-08-14,,,1,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Board Referral,,,,
003XX0000063Aq3J98,Nadia,Weinstein,nadia.weinstein8479@example.com,Buffalo,NY,10005,prospect,2007-12-10,,,,,,,print,expired,2012-07-05,0.208,,9,,,1,,,,0,,,,,0,0,0,Home,,1,Friend,Prospect,Email Campaign,,,,
003XX00000ZW4EHOrR,Diego,Wright,diego.wright8480@example.com,,,,prospect,2021-08-01,,,,,,,digital,expired,2000-12-10,,,10,,,,,,,0,,,,,0,0,0,,Personal,1,None,Prospect,Hedgehog Review,,,,
003XX000008L20xJNU,Stephen,Moore,stephen.moore8481@example.com,,,,prospect,2008-08-13,,,,,,,digital,active,2024-04-14,0.151,,0,,,14,,,,0,,,,,0,0,0,Work,,1,None,Prospect,Direct Mail,,,,
003XX00000eAj3qGHX,Eric,Lee,eric.lee8482@example.com,,,,new_donor,2006-12-09,2025-03-19,2025-06-15,50,4,12.5,wire,both,active,2001-02-24,0.241,,0,,,,,2312.25,,0,,"Senior Partner, Bowles Rice LLP",,,0,0,0,,,1,Affiliate,None,Other,20.0,20.0,2025,20.0
003XX00000H0Yyv3k4,Benjamin,Weinstein,benjamin.weinstein8483@example.com,Bronx,NY,10192,prospect,2011-06-19,,,,,,,none,never,,,,1,,,,,,,0,,,,,1,1,1,Work,,1,Friend,Prospect,Event,,,,
003XX00000Z8aAS31q,Lisa,Tanaka,lisa.tanaka8484@example.com,,,,subscriber_only,2011-08-23,,,,,,,both,active,2005-09-12,,,0,,,,,,,0,,,,,0,0,0,,,1,None,Prospect,Hedgehog Review,,,,
003XX00000oFOkVrpy,Bryan,Nelson,bryan.nelson8485@example.com,Asheville,NC,28243,prospect,2010-05-07,,,,,,,print,expired,2008-04-18,,,5,,,32,Entry-Level,,,1,,,,,0,0,0,Home,Personal,1,None,Prospect,Hedgehog Review,,,,
003XX00000JYibdVzu,Harold,Goldstein,harold.goldstein8486@example.com,Fort Worth,TX,77073,prospect,2016-04-02,,,,,,,none,never,,,,0,,Gave stock gift in 2021,29,Entry-Level,,,1,,,,,0,0,0,Mobile,,1,None,Prospect,Website,,,,
